OBJECTID_1,OBJECTID,DTMN11,FR11,SEC11,SS11,BGRI11,LUG11,LUG11DESIG,OBJECTID_12,ANO,GEO_COD,GEO_COD_DSG,NIVEL,NIVEL_DSG,N_EDIFICIOS_CLASSICOS,N_EDIFICIOS_CLASSICOS_1OU2,N_EDIFICIOS_CLASSICOS_ISOLADOS,N_EDIFICIOS_CLASSICOS_GEMIN,N_EDIFICIOS_CLASSICOS_EMBANDA,N_EDIFICIOS_CLASSICOS_3OUMAIS,N_EDIFICIOS_CLASSICOS_OUTROS,N_EDIFICIOS_EXCLUSIV_RESID,N_EDIFICIOS_PRINCIPAL_RESID,N_EDIFICIOS_PRINCIP_NAO_RESID,N_EDIFICIOS_1OU2_PISOS,N_EDIFICIOS_3OU4_PISOS,F_N_EDIFICIOS_5OU_MAIS_PISOS,N_EDIFICIOS_CONSTR_ANTES_1919,N_EDIFICIOS_CONSTR_1919A1945,N_EDIFICIOS_CONSTR_1946A1960,N_EDIFICIOS_CONSTR_1961A1970,N_EDIFICIOS_CONSTR_1971A1980,N_EDIFICIOS_CONSTR_1981A1990,N_EDIFICIOS_CONSTR_1991A1995,N_EDIFICIOS_CONSTR_1996A2000,N_EDIFICIOS_CONSTR_2001A2005,N_EDIFICIOS_CONSTR_2006A2011,N_EDIFICIOS_ESTRUT_BETAO,N_EDIFICIOS_ESTRUT_COM_PLACA,N_EDIFICIOS_ESTRUT_SEM_PLACA,N_EDIFICIOS_ESTRUT_ADOBE_PEDRA,N_EDIFICIOS_ESTRUT_OUTRA,N_ALOJAMENTOS,N_ALOJAMENTOS_FAMILIARES,N_ALOJAMENTOS_FAM_CLASSICOS,N_ALOJAMENTOS_FAM_N_CLASSICOS,N_ALOJAMENTOS_COLECTIVOS,N_CLASSICOS_RES_HABITUAL,N_ALOJAMENTOS_RES_HABITUAL,N_ALOJAMENTOS_VAGOS,N_RES_HABITUAL_COM_AGUA,N_RES_HABITUAL_COM_RETRETE,N_RES_HABITUAL_COM_ESGOTOS,N_RES_HABITUAL_COM_BANHO,N_RES_HABITUAL_AREA_50,N_RES_HABITUAL_AREA_50_100,N_RES_HABITUAL_AREA_100_200,N_RES_HABITUAL_AREA_200,N_RES_HABITUAL_1_2_DIV,N_RES_HABITUAL_3_4_DIV,N_RES_HABITUAL_ESTAC_1,N_RES_HABITUAL_ESTAC_2,N_RES_HABITUAL_ESTAC_3,N_RES_HABITUAL_PROP_OCUP,N_RES_HABITUAL_ARREND,N_FAMILIAS_CLASSICAS,N_FAMILIAS_INSTITUCIONAIS,N_FAMILIAS_CLASSICAS_1OU2_PESS,N_FAMILIAS_CLASSICAS_3OU4_PESS,N_FAMILIAS_CLASSICAS_NPES65,N_FAMILIAS_CLASSICAS_NPES14,N_FAMILIAS_CLASSIC_SEM_DESEMP,N_FAMILIAS_CLASSIC_1DESEMPREG,N_FAMILIAS_CLASS_2MAIS_DESEMP,N_NUCLEOS_FAMILIARES,N_NUCLEOS_1FILH_NAO_CASADO,N_NUCLEOS_2FILH_NAO_CASADO,N_NUCLEOS_FILH_INF_6ANOS,N_NUCLEOS_FILH_INF_15ANOS,N_NUCLEOS_FILH_MAIS_15ANOS,N_INDIVIDUOS_PRESENT,N_INDIVIDUOS_PRESENT_H,N_INDIVIDUOS_PRESENT_M,N_INDIVIDUOS_RESIDENT,N_INDIVIDUOS_RESIDENT_H,N_INDIVIDUOS_RESIDENT_M,N_INDIVIDUOS_RESIDENT_0A4,N_INDIVIDUOS_RESIDENT_5A9,N_INDIVIDUOS_RESIDENT_10A13,N_INDIVIDUOS_RESIDENT_14A19,N_INDIVIDUOS_RESIDENT_15A19,N_INDIVIDUOS_RESIDENT_20A24,N_INDIVIDUOS_RESIDENT_20A64,N_INDIVIDUOS_RESIDENT_25A64,N_INDIVIDUOS_RESIDENT_65,N_INDIVIDUOS_RESIDENT_H_0A4,N_INDIVIDUOS_RESIDENT_H_5A9,N_INDIVIDUOS_RESIDENT_H_10A13,N_INDIVIDUOS_RESIDENT_H_14A19,N_INDIVIDUOS_RESIDENT_H_15A19,N_INDIVIDUOS_RESIDENT_H_20A24,N_INDIVIDUOS_RESIDENT_H_20A64,N_INDIVIDUOS_RESIDENT_H_25A64,N_INDIVIDUOS_RESIDENT_H_65,N_INDIVIDUOS_RESIDENT_M_0A4,N_INDIVIDUOS_RESIDENT_M_5A9,N_INDIVIDUOS_RESIDENT_M_10A13,N_INDIVIDUOS_RESIDENT_M_14A19,N_INDIVIDUOS_RESIDENT_M_15A19,N_INDIVIDUOS_RESIDENT_M_20A24,N_INDIVIDUOS_RESIDENT_M_20A64,N_INDIVIDUOS_RESIDENT_M_25A64,N_INDIVIDUOS_RESIDENT_M_65,N_INDIV_RESIDENT_N_LER_ESCRV,N_IND_RESIDENT_FENSINO_1BAS,N_IND_RESIDENT_FENSINO_2BAS,N_IND_RESIDENT_FENSINO_3BAS,N_IND_RESIDENT_FENSINO_SEC,N_IND_RESIDENT_FENSINO_POSSEC,N_IND_RESIDENT_FENSINO_SUP,N_IND_RESIDENT_ENSINCOMP_1BAS,N_IND_RESIDENT_ENSINCOMP_2BAS,N_IND_RESIDENT_ENSINCOMP_3BAS,N_IND_RESIDENT_ENSINCOMP_SEC,N_IND_RESIDENT_ENSINCOMP_POSEC,N_IND_RESIDENT_ENSINCOMP_SUP,N_IND_RESID_DESEMP_PROC_1EMPRG,N_IND_RESID_DESEMP_PROC_EMPRG,N_IND_RESID_EMPREGADOS,N_IND_RESID_PENS_REFORM,N_IND_RESID_SEM_ACT_ECON,N_IND_RESID_EMPREG_SECT_PRIM,N_IND_RESID_EMPREG_SECT_SEQ,N_IND_RESID_EMPREG_SECT_TERC,N_IND_RESID_ESTUD_MUN_RESID,N_IND_RESID_TRAB_MUN_RESID
"38","9517","1312","07","001","15","13120700115","007437",Porto,"200213","2011","13120700115",,"8",Subsecção,"1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","1","0","0","1","1","0","1","1","1","1","1","0","0","0","1","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1"
"39","9518","1312","06","029","04","13120602904","007437",Porto,"200172","2011","13120602904",,"8",Subsecção,"8","8","0","8","0","0","0","8","0","0","7","1","0","0","3","5","0","0","0","0","0","0","0","3","5","0","0","0","8","8","8","0","0","6","6","2","6","6","6","6","0","1","5","0","0","1","4","1","0","5","0","6","0","3","3","4","1","6","0","0","4","1","1","0","1","1","14","7","7","14","7","7","0","0","1","2","2","0","5","5","6","0","0","0","1","1","0","3","3","3","0","0","1","1","1","0","2","2","3","0","0","0","1","1","0","1","3","1","3","4","0","2","0","0","4","6","9","0","0","4","2","3"
"40","9519","1312","05","015","01","13120501501","007437",Porto,"199993","2011","13120501501",,"8",Subsecção,"22","15","1","0","14","7","0","22","0","0","17","5","0","1","0","9","8","4","0","0","0","0","0","0","2","20","0","0","48","48","48","0","0","39","39","1","39","39","39","38","1","16","18","4","0","14","15","5","5","27","10","39","0","21","13","21","6","36","3","0","33","10","8","2","6","19","89","45","44","106","55","51","3","4","2","7","5","12","58","46","32","2","3","2","3","3","10","32","22","13","1","1","0","4","2","2","26","24","19","2","4","1","3","5","1","6","24","7","17","20","1","26","1","2","39","30","53","1","6","32","18","29"
"41","9520","1312","06","030","01","13120603001","007437",Porto,"200180","2011","13120603001",,"8",Subsecção,"44","32","6","4","22","12","0","38","6","0","27","9","8","11","7","8","6","0","1","0","1","0","10","11","17","16","0","0","164","164","164","0","0","135","135","25","135","134","135","133","10","28","75","22","5","35","7","43","43","110","23","137","0","80","48","34","46","121","13","3","105","36","20","29","46","26","308","147","161","338","166","172","30","18","16","19","16","14","206","192","49","14","10","7","12","11","6","99","93","24","16","8","9","7","5","8","107","99","25","3","18","11","8","13","0","18","52","29","36","27","0","141","2","17","153","54","99","2","22","129","77","99"
"42","9521","1312","04","047","01","13120404701","007437",Porto,"199894","2011","13120404701",,"8",Subsecção,"43","32","0","3","29","11","0","18","23","2","13","25","5","20","7","0","0","4","5","0","3","1","3","7","15","21","0","0","123","123","123","0","0","65","65","39","65","65","65","65","15","34","16","0","13","27","19","1","0","35","29","69","0","59","9","20","3","64","5","0","30","9","2","2","3","8","129","56","73","115","53","62","1","1","1","0","0","11","87","76","25","1","0","0","0","0","5","40","35","12","0","1","1","0","0","6","47","41","13","2","0","1","0","0","0","7","35","4","11","17","2","41","1","4","62","29","45","0","8","54","6","51"
"43","9522","1312","05","012","09","13120501209","007437",Porto,"199974","2011","13120501209",,"8",Subsecção,"7","4","4","0","0","3","0","1","5","1","4","3","0","0","2","0","3","1","1","0","0","0","0","2","5","0","0","0","15","15","15","0","0","13","13","1","13","13","13","13","4","8","1","0","1","9","0","0","0","6","6","13","0","10","3","6","2","11","2","0","8","5","0","2","2","4","21","8","13","25","10","15","2","2","0","0","0","1","14","13","7","0","1","0","0","0","0","5","5","4","2","1","0","0","0","1","9","8","3","0","1","0","1","2","0","1","4","2","3","3","0","7","1","1","8","8","11","0","0","8","4","6"
"44","9523","1312","03","047","07","13120304707","007437",Porto,"199734","2011","13120304707",,"8",Subsecção,"52","52","2","50","0","0","0","52","0","0","52","0","0","47","4","1","0","0","0","0","0","0","0","4","1","46","0","1","52","52","52","0","0","39","39","11","38","34","38","31","17","16","5","1","7","24","5","2","2","7","30","39","0","19","18","23","6","33","5","1","31","12","4","1","5","14","91","44","47","99","49","50","1","2","3","10","8","3","52","49","31","1","1","1","7","5","2","23","21","16","0","1","2","3","3","1","29","28","15","3","2","3","3","6","0","2","45","14","15","8","0","2","0","7","28","36","56","0","7","21","15","15"
"45","9524","1312","03","047","06","13120304706","007437",Porto,"199733","2011","13120304706",,"8",Subsecção,"28","28","10","18","0","0","0","28","0","0","27","1","0","23","1","1","2","1","0","0","0","0","0","4","0","14","0","10","28","28","28","0","0","18","18","8","18","18","18","18","4","14","0","0","1","14","4","0","0","8","9","18","0","9","7","7","5","14","4","0","17","6","2","2","5","6","49","21","28","50","21","29","1","3","2","2","1","3","31","28","11","0","2","1","2","1","1","12","11","4","1","1","1","0","0","2","19","17","7","3","3","1","2","2","1","1","17","5","10","8","0","1","1","3","22","13","17","0","3","19","6","10"
"46","9525","1312","05","012","08","13120501208","007437",Porto,"199973","2011","13120501208",,"8",Subsecção,"7","5","5","0","0","2","0","6","0","1","5","2","0","0","2","2","0","1","0","2","0","0","0","3","3","1","0","0","12","12","12","0","0","10","10","1","10","10","10","9","1","6","3","0","1","7","2","1","0","6","3","10","0","8","2","6","1","10","0","0","6","3","1","0","1","4","18","6","12","19","8","11","0","0","1","2","2","0","10","10","6","0","0","0","1","1","0","5","5","2","0","0","1","1","1","0","5","5","4","0","0","1","1","1","0","1","7","4","2","3","0","3","0","0","6","10","12","0","0","6","4","3"
"47","9526","1312","05","012","07","13120501207","007437",Porto,"199972","2011","13120501207",,"8",Subsecção,"24","22","22","0","0","2","0","13","11","0","22","2","0","0","2","5","8","5","0","1","1","0","2","13","10","1","0","0","39","39","39","0","0","30","30","8","30","30","30","30","3","11","13","3","1","13","2","1","0","11","17","30","0","18","10","19","3","27","2","1","23","7","3","1","3","9","62","25","37","71","30","41","1","1","1","2","2","3","35","32","31","0","1","1","0","0","1","14","13","14","1","0","0","2","2","2","21","19","17","2","1","0","1","1","2","1","24","6","6","13","1","11","2","2","20","34","44","0","3","17","6","15"
"48","9527","1312","06","027","09","13120602709","007437",Porto,"200166","2011","13120602709",,"8",Subsecção,"10","10","4","6","0","0","0","10","0","0","10","0","0","0","0","0","0","10","0","0","0","0","0","2","8","0","0","0","11","11","11","0","0","9","9","1","9","9","9","9","2","4","3","0","0","4","3","1","0","7","1","9","0","6","2","3","2","8","1","0","9","1","2","1","2","3","23","12","11","25","12","13","1","2","0","3","2","3","13","10","6","1","1","0","1","0","1","6","5","3","0","1","0","2","2","2","7","5","3","0","1","0","1","2","0","2","5","3","7","4","0","3","0","1","12","5","8","0","2","10","7","10"
"49","9528","1312","02","033","01","13120203301","007437",Porto,"199409","2011","13120203301",,"8",Subsecção,"66","62","2","13","47","4","0","59","7","0","59","5","2","46","17","0","1","0","0","0","1","0","1","4","9","50","0","3","100","100","100","0","0","68","68","28","68","67","68","67","20","22","24","2","6","27","7","2","0","31","29","69","0","44","22","25","16","62","6","1","47","17","8","5","16","18","144","64","80","154","69","85","5","9","8","11","9","5","87","82","34","2","4","2","8","6","2","40","38","13","3","5","6","3","3","3","47","44","21","1","8","8","3","6","0","4","46","28","20","17","0","26","0","8","53","41","69","0","8","45","31","45"
"50","9529","1312","12","015","04","13121201504","007437",Porto,"200989","2011","13121201504",,"8",Subsecção,"6","2","0","1","1","4","0","1","5","0","1","5","0","4","1","0","0","1","0","0","0","0","0","0","1","5","0","0","13","12","12","0","1","8","8","4","8","8","8","8","1","5","2","0","0","5","0","0","0","0","8","13","0","11","2","5","0","12","1","0","3","3","0","0","0","3","18","8","10","18","8","10","0","0","0","0","0","0","12","12","6","0","0","0","0","0","0","6","6","2","0","0","0","0","0","0","6","6","4","2","0","0","0","0","0","0","7","2","3","3","0","0","0","1","7","7","10","0","2","5","0","7"
"51","9530","1312","03","047","05","13120304705","007437",Porto,"199732","2011","13120304705",,"8",Subsecção,"57","56","8","48","0","1","0","57","0","0","57","0","0","41","9","5","0","0","0","0","2","0","0","7","9","41","0","0","60","60","60","0","0","43","43","16","43","42","43","40","17","22","3","1","9","24","5","4","1","12","31","43","0","31","10","25","7","38","4","1","30","7","4","4","7","7","91","43","48","93","43","50","5","3","5","2","2","2","42","40","36","3","1","3","0","0","1","21","20","15","2","2","2","2","2","1","21","20","21","5","7","1","2","1","0","1","45","12","10","4","0","3","1","5","16","45","58","0","6","10","11","13"
"52","9531","1312","05","014","07","13120501407","007437",Porto,"199988","2011","13120501407",,"8",Subsecção,"22","21","4","0","17","1","0","21","1","0","20","2","0","3","11","0","0","4","1","2","0","1","0","14","0","8","0","0","27","27","27","0","0","17","17","4","17","17","17","17","0","4","6","7","1","2","3","7","0","12","3","17","0","6","9","2","6","17","0","0","14","5","5","3","6","9","48","22","26","54","28","26","2","1","2","9","5","5","37","32","3","1","1","2","5","2","3","18","15","1","1","0","0","4","3","2","19","17","2","0","0","2","4","5","0","7","6","5","8","9","0","22","0","0","29","5","16","0","5","24","14","17"
"53","9532","1312","07","001","14","13120700114","007437",Porto,"200212","2011","13120700114",,"8",Subsecção,"23","23","0","0","23","0","0","23","0","0","23","0","0","0","3","18","1","0","1","0","0","0","0","3","19","1","0","0","23","23","23","0","0","14","14","6","14","14","14","14","2","8","4","0","0","7","6","1","0","3","10","15","0","9","6","9","3","13","2","0","11","4","1","2","3","2","37","21","16","33","18","15","2","1","1","0","0","1","15","14","14","2","1","1","0","0","0","6","6","8","0","0","0","0","0","1","9","8","6","4","4","0","1","1","0","1","11","2","4","4","0","3","2","0","10","13","17","0","2","8","6","6"
"54","9533","1312","03","047","04","13120304704","007437",Porto,"199731","2011","13120304704",,"8",Subsecção,"24","24","5","19","0","0","0","24","0","0","24","0","0","21","0","1","1","1","0","0","0","0","0","1","0","5","2","16","24","24","24","0","0","15","15","9","15","13","15","11","10","3","2","0","6","8","0","0","0","1","14","15","0","12","2","7","3","13","1","1","10","3","1","2","3","2","31","15","16","30","15","15","2","1","0","1","1","1","18","17","8","1","1","0","1","1","0","9","9","3","1","0","0","0","0","1","9","8","5","2","1","0","0","2","0","0","15","4","3","0","0","0","0","4","5","11","18","0","1","4","3","3"
"55","9534","1312","07","012","01","13120701201","007437",Porto,"200256","2011","13120701201",,"8",Subsecção,"56","49","3","46","0","6","1","55","0","1","45","9","2","13","21","11","6","0","0","0","3","0","2","17","25","14","0","0","85","84","84","0","1","66","66","14","65","63","65","59","19","24","21","2","4","36","0","2","0","18","44","66","1","45","17","26","14","52","12","2","51","18","10","10","14","16","162","73","89","166","76","90","9","5","5","9","8","14","86","72","52","8","2","3","6","6","4","38","34","19","1","3","2","3","2","10","48","38","33","12","6","3","5","1","0","3","62","17","23","18","0","14","2","14","50","60","80","1","8","41","21","39"
"56","9535","1312","04","044","03","13120404403","007437",Porto,"199889","2011","13120404403",,"8",Subsecção,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57","9536","1312","03","046","04","13120304604","007437",Porto,"199727","2011","13120304604",,"8",Subsecção,"32","32","0","0","32","0","0","32","0","0","32","0","0","5","27","0","0","0","0","0","0","0","0","0","1","31","0","0","33","33","33","0","0","25","25","8","25","23","25","22","14","10","1","0","1","14","0","0","1","1","24","25","0","17","7","14","4","20","5","0","15","9","2","1","4","8","53","26","27","53","27","26","1","3","1","5","5","3","28","25","15","0","3","1","4","4","2","15","13","4","1","0","0","1","1","1","13","12","11","4","4","1","4","1","1","0","20","7","7","3","1","0","0","5","10","22","33","0","2","8","10","6"
"58","9537","1312","06","025","05","13120602505","007437",Porto,"200150","2011","13120602505",,"8",Subsecção,"49","49","4","0","45","0","0","49","0","0","47","2","0","2","3","9","21","10","3","1","0","0","0","0","20","29","0","0","49","49","49","0","0","35","35","13","33","30","33","29","17","12","5","1","5","16","0","1","1","13","19","36","0","26","9","18","6","31","5","0","23","9","4","1","7","7","81","39","42","74","34","40","1","2","4","2","1","7","44","37","21","0","0","3","1","0","3","19","16","11","1","2","1","1","1","4","25","21","10","3","2","3","2","5","0","3","32","8","14","3","1","4","1","4","24","28","37","0","6","18","14","17"
"59","9538","1312","06","027","08","13120602708","007437",Porto,"200165","2011","13120602708",,"8",Subsecção,"8","8","1","7","0","0","0","8","0","0","8","0","0","0","0","0","0","6","0","1","0","1","0","1","7","0","0","0","8","8","8","0","0","7","7","1","7","7","7","7","1","2","4","0","0","4","5","1","0","6","1","7","0","3","4","4","2","6","1","0","5","1","3","1","2","2","16","9","7","18","10","8","1","2","1","0","0","0","9","9","5","0","2","1","0","0","0","5","5","2","1","0","0","0","0","0","4","4","3","1","1","1","0","0","0","0","6","1","3","1","0","3","0","1","6","6","7","0","0","6","4","5"
"60","9539","1312","02","033","02","13120203302","007437",Porto,"199410","2011","13120203302",,"8",Subsecção,"131","110","6","0","104","18","3","119","12","0","102","23","6","92","18","7","2","4","1","2","4","0","1","20","2","108","0","1","243","240","240","0","3","168","168","54","168","168","168","165","23","94","48","3","6","99","47","9","1","89","68","193","1","140","49","70","19","166","21","6","108","42","17","7","18","49","402","175","227","423","183","240","8","12","8","23","21","19","275","256","97","2","9","6","12","12","9","118","109","36","6","3","2","11","9","10","157","147","61","31","15","5","7","15","0","13","110","39","77","56","2","62","5","28","147","136","213","0","15","132","60","119"
"61","9540","1312","06","027","07","13120602707","007437",Porto,"200164","2011","13120602707",,"8",Subsecção,"10","10","0","10","0","0","0","10","0","0","10","0","0","0","0","0","0","10","0","0","0","0","0","2","8","0","0","0","10","10","10","0","0","9","9","0","9","9","9","9","1","7","1","0","0","3","5","1","0","8","0","10","0","4","6","2","3","9","1","0","9","4","3","0","3","5","25","15","10","27","17","10","0","0","3","2","2","1","18","17","4","0","0","3","2","2","1","10","9","2","0","0","0","0","0","0","8","8","2","0","0","3","0","2","0","0","11","4","6","4","0","2","0","1","14","5","9","0","2","12","5","10"
"62","9541","1312","04","046","01","13120404601","007437",Porto,"199892","2011","13120404601",,"8",Subsecção,"71","18","2","3","13","50","3","30","34","7","14","50","7","8","16","20","11","7","3","0","1","1","4","17","16","37","0","1","280","276","276","0","4","128","128","113","128","118","128","116","26","53","40","9","10","54","9","1","3","52","68","132","1","99","26","57","16","111","17","4","79","31","9","6","15","32","289","123","166","276","124","152","5","8","6","16","14","12","161","149","80","0","5","3","9","8","4","71","67","36","5","3","3","7","6","8","90","82","44","3","11","3","7","9","0","18","55","35","40","44","1","77","9","17","110","82","119","4","13","93","48","78"
"63","9542","1312","07","001","13","13120700113","007437",Porto,"200211","2011","13120700113",,"8",Subsecção,"11","11","0","0","11","0","0","11","0","0","11","0","0","0","1","9","1","0","0","0","0","0","0","0","11","0","0","0","11","11","11","0","0","10","10","1","10","10","10","10","1","6","3","0","0","3","5","1","0","3","6","10","0","8","2","5","2","10","0","0","8","3","1","0","2","3","23","12","11","21","11","10","0","1","0","1","0","1","13","12","6","0","0","0","1","0","1","7","6","3","0","1","0","0","0","0","6","6","3","0","1","1","1","2","0","0","9","5","3","3","0","0","0","0","6","9","13","0","0","6","5","4"
"64","9543","1312","03","046","03","13120304603","007437",Porto,"199726","2011","13120304603",,"8",Subsecção,"22","18","0","2","16","4","0","12","10","0","9","13","0","21","0","0","0","0","0","0","0","1","0","1","0","21","0","0","214","214","214","0","0","43","43","31","43","43","43","43","20","17","6","0","15","11","0","0","0","12","31","43","0","33","10","12","5","35","6","2","21","13","1","1","5","9","214","83","131","78","39","39","1","3","2","0","0","4","53","49","19","1","2","1","0","0","1","30","29","5","0","1","1","0","0","3","23","20","14","2","2","2","2","0","0","9","16","7","11","10","2","22","0","10","36","18","26","0","5","31","15","28"
"65","9544","1312","05","014","06","13120501406","007437",Porto,"199987","2011","13120501406",,"8",Subsecção,"19","19","3","1","15","0","0","19","0","0","15","4","0","12","4","0","0","2","0","0","0","0","1","4","2","13","0","0","23","23","23","0","0","18","18","4","18","18","18","17","3","3","8","4","3","2","3","2","0","10","6","18","0","15","1","11","2","17","1","0","12","1","2","0","2","2","39","16","23","38","16","22","0","2","3","0","0","0","18","18","15","0","0","1","0","0","0","9","9","6","0","2","2","0","0","0","9","9","9","0","3","0","2","0","0","0","8","3","3","7","0","13","0","1","10","17","22","0","0","10","5","6"
